college,lnwage,propensity,weight
1,11.51293546492023,0.6497783730235052,1.5389862782703385
0,10.181157167204903,0.01626917118320837,1.0204081632653061
0,10.491301994830229,0.03456037825040963,1.0357975553020897
0,10.596659732783579,0.044965383502422566,1.047082464578431
0,9.392745258631441,0.13450154193065925,1.15540356043001
0,10.819798284210286,0.04792639114487428,1.0503389556218306
0,10.308985993422082,0.5568758554875146,2.2567039336125005
0,10.203629181337648,0.045555184495709986,1.0477295111835674
0,10.308985993422082,0.04404038450233867,1.0460692939203418
0,8.294299608857235,0.0290818618761195,1.0299529494137527
0,11.289794413577894,0.041400085295437324,1.0431880752964564
0,9.61587214452889,0.041974496631145115,1.0438135482652013
0,10.085850775128717,0.045555184495709986,1.0477295111835674
0,10.673618922112436,0.033618130188017376,1.0347876250974763
0,9.575052927597383,0.025605489542958434,1.0262783598102867
0,10.308985993422082,0.8031279865144841,5.079442132457142
0,8.881975184248867,0.039033120435115164,1.0406185907809735
0,10.819798284210286,0.026886097469827484,1.0276289316183045
0,11.002116507732017,0.15822476600281177,1.1879655751470353
0,9.105090961257085,0.5048293710310725,2.0195058864502062
0,10.819798284210286,0.03130001625944603,1.0323113624288334
0,10.12667110305036,0.05028464685582332,1.0529470716561002
0,10.335302435967074,0.045555184495709986,1.0477295111835674
0,10.12667110305036,0.16907730677849436,1.2034813926226733
0,9.392745258631441,0.11332576827061787,1.1278099263689954
0,8.517393171418904,0.01948376947345533,1.0204081632653061
1,11.982935344196433,0.20154643391606014,4.961635790670844
0,10.12667110305036,0.08632019183378692,1.0944753195400416
0,10.308985993422082,0.029614410754956317,1.0305181889376533
0,9.350189267092581,0.041974496631145115,1.0438135482652013
0,9.61587214452889,0.3362480512866271,1.5065869138891652
1,11.156264806643742,0.25373347825635284,3.9411433086085577
0,8.699681400989514,0.0398645858968831,1.041519753684038
0,8.517393171418904,0.022415304487389917,1.0229292710803295
1,11.362114203075018,0.3745741700568397,2.6696982331917205
0,10.308985993422082,0.36826311557130764,1.5829374928841526
1,2.3978952727983707,0.5007916224896706,1.9968385154458652
0,9.741027444837728,0.6049791310019894,2.5315118224931963
1,11.225256725762893,0.1801043980577869,5.552335261014268
1,12.899222326086994,0.37715179654832015,2.651452304223298
1,11.002116507732017,0.5839879462656736,1.7123641102432448
1,11.775297421715827,0.9180279198707464,1.0892914892401038
1,10.499600568082863,0.7488496753065924,1.3353814964139261
0,11.041336579870135,0.04214526469242101,1.0439996412179218
1,11.002116507732017,0.8859457429994327,1.1287372933408184
0,11.050905878263567,0.15862577954280066,1.1885317801353648
0,9.90353755128617,0.6264201854412897,2.6768041554419804
1,11.695255355062795,0.3296542154813769,3.0334816090240255
1,12.206077645517674,0.2266123911144601,4.412821360218153
0,10.308985993422082,0.5110040270460555,2.0450066162286857
0,11.608244735642321,0.5416164577210161,2.181579196818926
0,11.184435286790631,0.2897240415296938,1.4079034888829143
0,10.645448706505872,0.2255157033255849,1.2911817635217842
0,8.853808274977197,0.18444480008643727,1.2261585728421396
0,10.596659732783579,0.32352047244329346,1.4782413351247705
1,11.51293546492023,0.4443606284438343,2.2504243985387125
0,10.308985993422082,0.22319040284579672,1.2873167423052467
0,10.491301994830229,0.43402084194278506,1.7668495133859856
1,11.695255355062795,0.5235972586264052,1.9098648503687368
0,11.156264806643742,0.4741149658551305,1.9015563004679887
0,9.90353755128617,0.11997989600159796,1.1363376762149695
0,10.596659732783579,0.2633645545399514,1.3575235975448796
0,11.289794413577894,0.2833104267123403,1.39530423948086
0,9.729193687429403,0.03216944155273242,1.0332387123675277
0,9.61587214452889,0.026406866487472317,1.027123102637548
0,9.83097062169695,0.21790086853805582,1.2786102934684802
0,8.517393171418904,0.04073942341111617,1.0424696108704736
0,11.775297421715827,0.1400235077751999,1.1628224829878226
0,7.601402334583733,0.04426333988209942,1.046313322203879
1,11.695255355062795,0.7497178081866108,1.333835196497149
0,8.517393171418904,0.03767270711646499,1.039147499395535
1,10.463131911491967,0.02796001339742859,35.765361975540664
1,11.002116507732017,0.253573825321582,3.9436246967990534
1,11.002116507732017,0.5882986989380602,1.6998167798179786
0,10.596659732783579,0.2982633560126172,1.4250360282139976
0,11.082157933374816,0.16543100645000586,1.1982232837890543
1,11.695255355062795,0.09695555251659381,10.314004448882402
0,9.90353755128617,0.6070653395580676,2.544952381842068
1,10.12667110305036,0.3839025386873144,2.6048277862900306
0,10.491301994830229,0.03767270711646499,1.039147499395535
0,11.362114203075018,0.04368721485977325,1.0456829768864455
0,10.281958234245314,0.14931494048851754,1.1755231725525586
0,10.819798284210286,0.41039893474910083,1.696062064566419
0,10.12667110305036,0.045295998015107974,1.0474450698027187
0,9.392745258631441,0.024184736423894477,1.0247841341764463
0,8.699681400989514,0.027561377969594195,1.0283425373542316
0,9.210440366976517,0.11883715742823732,1.1348640134227619
0,9.169622538697624,0.1785976871538356,1.217430221903069
0,10.809748150372926,0.13111555268009958,1.150901023817988
0,10.736418414365376,0.11050210702991223,1.124229756926055
0,11.002116507732017,0.12912521041846287,1.1482706951254251
0,11.127277689932466,0.06829973568635485,1.0733065539448667
0,10.463131911491967,0.08301371719617914,1.0905288538693867
0,10.491301994830229,0.04473036533529705,1.0468248583563502
1,11.264476926102367,0.026406866487472317,37.868938386703704
0,8.99230873254815,0.04473036533529705,1.0468248583563502
0,10.243560441877241,0.04017295155216628,1.0418543649266097
0,9.798182590890704,0.23879458669419434,1.3137058440732097
0,10.385944565501662,0.22086539931404076,1.283475280291221
0,10.668978650219241,0.04005920625096592,1.0417309135228177
0,8.38958706681109,0.037346345278036375,1.0387952043757864
0,10.778977123006351,0.04434075261133927,1.0463980783239428
0,10.524090921620362,0.02718793942773223,1.027947782032779
1,11.664796405307863,0.13570954255290105,7.368678585075837
0,7.783640596221253,0.04473036533529705,1.0468248583563502
0,10.799595985047786,0.03715827262482102,1.0385922956684883
0,10.596659732783579,0.1282205763574912,1.1470791497025177
0,10.933124826700707,0.04005920625096592,1.0417309135228177
1,11.156264806643742,0.18998190288781075,5.2636592475364665
1,11.002116507732017,0.5671557381832949,1.7631841356365108
1,10.596659732783579,0.44810797110478184,2.231605024866135
0,10.859018228147887,0.4710127410461747,1.8904046989292207
0,11.51293546492023,0.11883715742823732,1.1348640134227619
1,10.819798284210286,0.8381362675165235,1.1931234081578332
1,10.819798284210286,0.27543405384747505,3.6306331262646343
0,9.105090961257085,0.2434857847444408,1.3218522267452548
0,10.085850775128717,0.02828544664099543,1.0291088021098571
0,10.596659732783579,0.19939360618246138,1.249053227306481
0,10.668978650219241,0.30577538208750416,1.4404559766361469
0,10.085850775128717,0.06382520002884365,1.0681765841494666
0,0.0,0.04760307233264443,1.0499823875421728
0,10.308985993422082,0.12919595517751337,1.148363981478577
0,10.142543822310387,0.027745519925083475,1.0285373022122208
1,11.002116507732017,0.4538438088389894,2.2034012154053
0,8.987321812850125,0.04073942341111617,1.0424696108704736
0,10.819798284210286,0.4033797521064739,1.6761080495183962
0,9.169622538697624,0.037346345278036375,1.0387952043757864
0,10.778977123006351,0.037072100865824596,1.0384993527544049
0,7.824445930877619,0.035956248273070826,1.037297319969826
0,10.308985993422082,0.04058282181276044,1.0422994529756484
0,11.884495917930655,0.2903693657893721,1.4091838088590558
0,8.612685172875459,0.15439447668694126,1.182584517757202
0,10.085850775128717,0.1308200568400947,1.1505097510240494
0,10.596659732783579,0.0414072262553044,1.043195846442227
0,9.980494888896912,0.09695555251659381,1.1073652053193932
0,8.237743803890933,0.05162646228005657,1.0544368439509348
0,10.021315031649332,0.1538427491747192,1.1818134265524192
1,11.51293546492023,0.39837188740425605,2.5102172909737215
1,9.798182590890704,0.27437772730248566,3.644610697199768
1,11.002116507732017,0.14854322773707762,6.732047062892735
0,11.472113887062386,0.30721004998109164,1.4434389528495715
0,0.0,0.16302958740640955,1.1947853651137035
1,11.097425172408931,0.07648342246419403,13.074728716123463
0,8.071218539969863,0.2253465655875581,1.2908998470502862
0,9.915366715066206,0.42064315797314616,1.7260519380448587
0,10.069044362997353,0.5111565214738827,2.0456445548072772
0,10.819798284210286,0.2783328863053636,1.385680434959014
0,8.428799040653642,0.036371744941915515,1.0377445812231016
0,8.987321812850125,0.3179141153882369,1.4660910342239242
0,7.186144304522325,0.01410425830785381,1.0204081632653061
0,10.463131911491967,0.34728788045859815,1.5320689934524336
0,10.239995502805316,0.44780972306744815,1.8109699532470156
0,8.006700845440367,0.03611735389664342,1.0374706962955016
0,8.517393171418904,0.032216036895582494,1.0332884591228824
0,10.036662631688545,0.08793263466561928,1.0964102411814522
0,10.064798252418377,0.2633882600356034,1.3575672851050868
0,9.90353755128617,0.1321987223185671,1.1523375520623476
0,11.289794413577894,0.2617243658008592,1.3545076576782464
0,10.12667110305036,0.2157804008509202,1.2751530324988734
0,9.798182590890704,0.338960956231827,1.5127699482009733
0,10.308985993422082,0.5082766681722718,2.033663922927991
0,9.61587214452889,0.627648862065316,2.685637018720257
0,10.34177474101152,0.34728788045859815,1.5320689934524336
0,11.338583982516495,0.04073942341111617,1.0424696108704736
0,9.87822102528824,0.026406866487472317,1.027123102637548
0,10.596659732783579,0.12912521041846287,1.1482706951254251
0,9.798182590890704,0.15981656948636255,1.190216283352149
0,10.819798284210286,0.15034758991515093,1.1769518783570998
0,10.596659732783579,0.08012486790042714,1.0871040700030077
0,10.778977123006351,0.0322033525953849,1.033274916462819
0,10.596659732783579,0.024184736423894477,1.0247841341764463
0,8.006700845440367,0.022550884579696655,1.0230711596378086
1,10.819798284210286,0.253573825321582,3.9436246967990534
0,10.085850775128717,0.13300825542647166,1.1534135200928564
1,10.967525649563905,0.42064315797314616,2.3773119354144825
1,11.133142723386813,0.6070653395580676,1.647269140300419
0,10.308985993422082,0.04429490905144603,1.0463478843745433
0,9.90353755128617,0.21250091568522042,1.2698427463825208
0,10.736418414365376,0.04024716015892409,1.041934921667529
0,9.90353755128617,0.021883779327923264,1.0223733937393316
0,10.714439990727769,0.035613236271170086,1.0369283752231009
0,10.463131911491967,0.22060638021981463,1.2830487376609945
0,10.568260978408226,0.018456323624571194,1.0204081632653061
1,10.596659732783579,0.5158722723598677,1.938464332315208
0,10.819798284210286,0.16543100645000586,1.1982232837890543
1,9.729193687429403,0.7221087240163716,1.3848330130094482
0,10.021315031649332,0.16543100645000586,1.1982232837890543
0,9.862717639992917,0.11883715742823732,1.1348640134227619
1,10.819798284210286,0.2763515244220953,3.6185796408801947
0,11.156264806643742,0.7808522877366769,4.563132280379099
0,9.498897061838624,0.33702687692455086,1.5083567722340316
0,9.169622538697624,0.22736498068029165,1.294272166022817
0,10.308985993422082,0.5332238578456611,2.1423545671906927
0,11.338583982516495,0.5431341533398127,2.188826342153326
1,11.736077016252437,0.8236046949353389,1.2141747201653699
0,8.699681400989514,0.07602712221340957,1.0822828505480975
0,9.510519035757246,0.6569831475817951,2.9153086588900408
1,10.596659732783579,0.09432872941556657,10.601224104212044
0,10.714439990727769,0.7537545703432281,4.060989076604774
